time,gFx,gFy,gFz,TgF
1.873122864,1.1964,0.5587,-0.6749,1.483
1.878243072,1.0690,0.5474,-0.5645,1.327
1.882362291,1.0411,0.5152,-0.8580,1.444
1.884693072,1.0860,0.5352,-0.9898,1.564
1.887179999,1.0651,0.5386,-1.0504,1.590
1.889626666,1.0133,0.5250,-1.0782,1.570
1.892107864,0.9102,0.4903,-1.0836,1.498
1.894683281,0.8023,0.4419,-1.0504,1.394
1.897368489,0.7501,0.4004,-1.0255,1.332
1.899824374,0.7393,0.3614,-1.0118,1.304
1.904792708,0.7188,0.2481,-0.9732,1.235
1.909735729,0.6929,0.1362,-0.8961,1.141
1.914688593,0.6539,0.0674,-0.8223,1.053
1.917187187,0.6680,0.0488,-0.7921,1.037
1.920135833,0.7012,0.0449,-0.7540,1.031
1.924337708,0.7022,0.0479,-0.6505,0.958
1.926990051,0.7130,0.0606,-0.6109,0.941
1.929513801,0.7774,0.0811,-0.5963,0.983
1.934407968,0.9200,0.1836,-0.5938,1.110
1.939169791,0.9845,0.2652,-0.5171,1.143
1.941656562,1.0172,0.2676,-0.5420,1.183
1.945444166,1.0157,0.2505,-0.5591,1.186
1.949124114,0.9400,0.1817,-0.6451,1.154
1.951504114,0.8692,0.1372,-0.6666,1.104
1.954027291,0.7979,0.0967,-0.6685,1.045
1.956605624,0.7257,0.0635,-0.6636,0.985
1.959061197,0.6451,0.0303,-0.6495,0.916
1.961553697,0.5508,-0.0146,-0.5958,0.812
1.966580156,0.4488,-0.0313,-0.6226,0.768
1.971329947,0.4634,0.0327,-0.8966,1.010
1.976306041,0.4830,0.1548,-0.8844,1.019
1.98108776,0.6114,0.2744,-0.7037,0.972
1.984586041,0.7218,0.2754,-0.6373,1.001
1.988780208,0.6710,0.3057,-0.6651,0.993
1.991476145,0.5953,0.3462,-0.8175,1.069
1.996109739,0.6539,0.4600,-0.9815,1.266
1.998645208,0.7296,0.5088,-1.0294,1.360
2.003544947,0.8560,0.5777,-1.0499,1.473
2.008169531,0.9010,0.5977,-0.9298,1.426
2.010696041,0.8600,0.5782,-0.8995,1.372
2.013126874,0.8560,0.5372,-0.8497,1.320
2.015925676,0.7940,0.5235,-0.7877,1.235
2.020611822,0.5508,0.5093,-0.9127,1.181
2.024028176,0.4795,0.4654,-0.9283,1.144
2.027971562,0.4112,0.3589,-0.8902,1.044
2.03068776,0.4307,0.3194,-0.8639,1.017
2.035628229,0.4957,0.3120,-0.8492,1.032
2.038030937,0.5308,0.3394,-0.8653,1.070
2.042909791,0.5757,0.3658,-0.8331,1.077
2.047908176,0.5987,0.3931,-0.8258,1.093
2.05035677,0.6060,0.4073,-0.8018,1.084
2.052783801,0.6285,0.4302,-0.8048,1.108
2.055272447,0.6519,0.4668,-0.8145,1.143
2.058006406,0.6807,0.5240,-0.8082,1.179
2.062708333,0.7135,0.5411,-0.7061,1.140
2.065084999,0.7437,0.5113,-0.6656,1.121
