time,gFx,gFy,gFz,TgF
2.056723437,0.4571,-0.5743,-0.2276,0.768
2.062174843,0.4331,-0.6856,-0.1572,0.826
2.068524583,0.5845,-0.7569,-0.0713,0.959
2.071295208,0.7535,-0.7554,-0.1826,1.083
2.073877291,0.7872,-0.7706,-0.1626,1.114
2.076291197,0.7789,-0.8160,-0.1704,1.141
2.081113124,0.7110,-0.9405,-0.0664,1.181
2.083579739,0.6661,-1.0035,0.0273,1.205
2.086211197,0.6031,-1.0436,0.1030,1.210
2.090964635,0.4834,-1.0323,0.1148,1.146
2.09359401,0.3995,-1.0040,0.0903,1.084
2.09600026,0.3145,-0.9732,0.0488,1.024
2.09840651,0.2437,-0.9459,0.0190,0.977
2.105053541,0.1665,-0.9195,-0.0044,0.934
2.108594531,0.1348,-0.8565,0.0142,0.867
2.113437291,0.1196,-0.8165,0.0381,0.826
2.118053541,0.1704,-0.8287,0.0171,0.846
2.120634479,0.1724,-0.8604,0.0098,0.878
2.123451979,0.1485,-0.8556,0.0283,0.869
2.127939114,0.1450,-0.7911,0.0303,0.805
2.130805468,0.1353,-0.7799,0.0303,0.792
2.135486979,0.1367,-0.7374,0.0352,0.751
2.138081614,0.1709,-0.7120,0.0317,0.733
2.140916145,0.2241,-0.7637,0.0405,0.797
