time,gFx,gFy,gFz,TgF
1.830694479,1.4020,-0.3355,0.5987,1.561
1.83347401,1.4557,-0.3164,0.5518,1.589
1.837363489,1.5641,-0.2569,0.4654,1.652
1.840082239,1.6154,-0.2193,0.4209,1.684
1.842733229,1.6266,-0.1763,0.3882,1.682
1.847418125,1.6672,-0.1065,0.3321,1.703
1.850025833,1.6930,-0.1006,0.2769,1.718
1.854516823,1.7331,-0.1226,0.1748,1.746
1.85702927,1.7643,-0.1416,0.1475,1.776
1.859900208,1.7946,-0.1695,0.1270,1.807
1.862385468,1.8259,-0.2095,0.1133,1.841
1.865407604,1.8537,-0.2447,0.1113,1.873
1.869393177,1.8947,-0.3145,0.1543,1.927
1.871884166,1.9074,-0.3438,0.1944,1.948
1.87435927,1.9138,-0.3736,0.2334,1.964
1.876796823,1.9006,-0.4043,0.2696,1.962
1.87968375,1.8703,-0.4273,0.3052,1.943
1.882524479,1.8386,-0.4429,0.3423,1.922
1.886369687,1.7858,-0.4576,0.4141,1.889
1.889254479,1.7746,-0.4590,0.4273,1.882
1.891686093,1.7736,-0.4585,0.4322,1.882
1.896246458,1.7863,-0.4595,0.4307,1.894
1.89908302,1.7912,-0.4629,0.4244,1.898
1.903741302,1.8010,-0.4825,0.3990,1.907
1.906255885,1.8098,-0.4976,0.3765,1.914
1.908655989,1.8195,-0.5113,0.3540,1.923
1.913596927,1.8361,-0.5342,0.3003,1.936
1.918288645,1.8527,-0.5284,0.2515,1.943
1.920813073,1.8684,-0.5181,0.2349,1.953
1.923652291,1.8825,-0.5015,0.2217,1.961
1.928727291,1.8928,-0.4595,0.2075,1.959
1.933806354,1.8835,-0.4302,0.2110,1.943
1.938010208,1.8977,-0.3877,0.1734,1.945
1.940966145,1.8928,-0.3838,0.1641,1.938
1.943707812,1.8854,-0.3819,0.1528,1.930
1.949921093,1.8522,-0.3936,0.1382,1.899
1.959068281,1.8293,-0.4048,0.1294,1.878
1.965693958,1.7140,-0.4585,0.1411,1.780
1.999664739,1.5583,-0.4810,0.1060,1.634
2.010010156,1.4132,-0.4791,0.0083,1.492
2.013609531,1.3756,-0.4366,-0.1055,1.447
2.01738625,1.3624,-0.4336,-0.0225,1.430
2.021014166,1.3346,-0.4053,0.1597,1.404
2.023490052,1.3283,-0.3916,0.1997,1.399
2.028454427,1.3214,-0.3711,0.1406,1.380
2.033088489,1.2887,-0.3418,-0.0610,1.335
2.035695312,1.2452,-0.3252,-0.1597,1.297
2.040688645,1.1178,-0.3042,-0.3199,1.202
2.043230729,1.0577,-0.2925,-0.3868,1.164
2.047949322,0.9654,-0.2847,-0.4390,1.098
2.052780677,0.8849,-0.3155,-0.3833,1.015
2.055368593,0.8678,-0.3174,-0.3018,0.972
2.057996197,0.8717,-0.3179,-0.1758,0.944
2.062535208,0.9210,-0.3369,0.0542,0.982
2.067256354,0.9996,-0.3833,0.2212,1.093
2.069786093,1.0299,-0.4214,0.2827,1.148
2.072288333,1.0480,-0.4712,0.3028,1.188
2.074729583,1.0528,-0.5108,0.3120,1.211
2.077325937,1.0484,-0.5254,0.3028,1.211
